Bundesland,Jahr,Monat,Mittelwert_Temp_C,n_Stationen
Brandenburg,1859,12,-2.4,1
Brandenburg,1860,1,1.5,1
Brandenburg,1860,2,-1.3,1
Brandenburg,1860,3,1.8,1
Brandenburg,1860,4,7.9,1
Brandenburg,1860,5,13.9,1
Brandenburg,1860,6,17,1
Brandenburg,1860,7,16.7,1
Brandenburg,1860,8,16.6,1
Brandenburg,1860,9,13.7,1
Brandenburg,1860,10,7.8,1
Brandenburg,1860,11,1.5,1
Brandenburg,1860,12,-2.9,1
Brandenburg,1861,1,-7.2,1
Brandenburg,1861,2,3.2,1
Brandenburg,1861,3,5.4,1
Brandenburg,1861,4,5.7,1
Brandenburg,1861,5,10.8,1
Brandenburg,1861,6,18.8,1
Brandenburg,1861,7,18.8,1
Brandenburg,1861,8,18.1,1
Brandenburg,1861,9,13.6,1
Brandenburg,1861,10,9.2,1
Brandenburg,1861,11,4.6,1
Brandenburg,1861,12,0.8,1
Brandenburg,1862,1,-3.2,1
Brandenburg,1862,2,-1.5,1
Brandenburg,1862,3,4.5,1
Brandenburg,1862,4,8.7,1
Brandenburg,1862,5,15.4,1
Brandenburg,1862,6,15.8,1
Brandenburg,1862,7,16.5,1
Brandenburg,1862,8,16.8,1
Brandenburg,1862,9,14.1,1
Brandenburg,1862,10,11,1
Brandenburg,1862,11,2.6,1
Brandenburg,1862,12,0,1
Brandenburg,1863,1,2.7,1
Brandenburg,1863,2,3.3,1
Brandenburg,1863,3,5.1,1
Brandenburg,1863,4,8.3,1
Brandenburg,1863,5,13.2,1
Brandenburg,1863,6,16.7,1
Brandenburg,1863,7,16.2,1
Brandenburg,1863,8,19.1,1
Brandenburg,1863,9,13.9,1
Brandenburg,1863,10,11.9,1
Brandenburg,1863,11,4.4,1
Brandenburg,1863,12,2.9,1
Brandenburg,1864,1,-5.7,1
Brandenburg,1864,2,0,1
Brandenburg,1864,3,4.5,1
Brandenburg,1864,4,5.9,1
Brandenburg,1864,5,9.6,1
Brandenburg,1864,6,16.5,1
Brandenburg,1864,7,16.5,1
Brandenburg,1864,8,15,1
Brandenburg,1864,9,13.8,1
Brandenburg,1864,10,8,1
Brandenburg,1864,11,1.7,1
Brandenburg,1864,12,-3.4,1
Brandenburg,1865,1,-0.6,1
Brandenburg,1865,2,-5.7,1
Brandenburg,1865,3,0.2,1
Brandenburg,1865,4,9.5,1
Brandenburg,1865,5,17.2,1
Brandenburg,1865,6,14.4,1
Brandenburg,1865,7,21.4,1
Brandenburg,1865,8,17,1
Brandenburg,1865,9,15,1
Brandenburg,1865,10,8.9,1
Brandenburg,1865,11,5.8,1
Brandenburg,1865,12,2,1
Brandenburg,1866,1,3.7,1
Brandenburg,1866,2,3.6,1
Brandenburg,1866,3,2,1
Brandenburg,1866,4,10.8,1
Brandenburg,1866,5,10.5,1
Brandenburg,1866,6,19.7,1
Brandenburg,1866,7,17.2,1
Brandenburg,1866,8,16.2,1
Brandenburg,1866,9,16.5,1
Brandenburg,1866,10,6.8,1
Brandenburg,1866,11,4.4,1
Brandenburg,1866,12,1.9,1
Brandenburg,1867,1,-0.7,1
Brandenburg,1867,2,4.2,1
Brandenburg,1867,3,1,1
Brandenburg,1867,4,7.9,1
Brandenburg,1867,5,11.4,1
Brandenburg,1867,6,16.5,1
Brandenburg,1867,7,16.9,1
Brandenburg,1867,8,18.1,1
Brandenburg,1867,9,14.5,1
Brandenburg,1867,10,8.9,1
Brandenburg,1867,11,2.7,1
Brandenburg,1867,12,-1.8,1
Brandenburg,1868,1,-1.4,1
Brandenburg,1868,2,4.1,1
Brandenburg,1868,3,4.2,1
Brandenburg,1868,4,8.3,1
Brandenburg,1868,5,17,1
Brandenburg,1868,6,18.4,1
Brandenburg,1868,7,19.8,1
Brandenburg,1868,8,20.6,1
Brandenburg,1868,9,15.9,1
Brandenburg,1868,10,9,1
Brandenburg,1868,11,2.2,1
Brandenburg,1868,12,3.9,1
Brandenburg,1869,1,-0.7,1
Brandenburg,1869,2,4.8,1
Brandenburg,1869,3,2,1
Brandenburg,1869,4,10.6,1
Brandenburg,1869,5,13.8,1
Brandenburg,1869,6,14.2,1
Brandenburg,1869,7,19.9,1
Brandenburg,1869,8,16.4,1
Brandenburg,1869,9,14.7,1
Brandenburg,1869,10,7.5,1
Brandenburg,1869,11,3.1,1
Brandenburg,1869,12,0,1
Brandenburg,1870,1,0,1
Brandenburg,1870,2,-7,1
Brandenburg,1870,3,0.7,1
Brandenburg,1870,4,8.2,1
Brandenburg,1870,5,13.7,1
Brandenburg,1870,6,16.1,1
Brandenburg,1870,7,19.3,1
Brandenburg,1870,8,17,1
Brandenburg,1870,9,12.8,1
Brandenburg,1870,10,8.2,1
Brandenburg,1870,11,4.7,1
Brandenburg,1870,12,-5.4,1
Brandenburg,1871,1,-6.4,1
Brandenburg,1871,2,-2.5,1
Brandenburg,1871,3,5.5,1
Brandenburg,1871,4,6.8,1
Brandenburg,1871,5,9.8,1
Brandenburg,1871,6,14.3,1
